Frequency,Nominal,Min,Max
11500,-3.4006062441772853,-3.4236009155698865,-3.379564622322998
11800,-3.4101878299325845,-3.4345272564076614,-3.388004445068642
12000,-3.4167345789769925,-3.4420202883526603,-3.3937523831775964
12200,-3.4234149988145672,-3.4496896610042,-3.3996019374532507
12500,-3.4336991504800216,-3.461543079401557,-3.4085757366757203
12800,-3.4443183927903407,-3.4738433478940562,-3.4178018836212987
13000,-3.4515952448585976,-3.482308302293726,-3.4241004919834523
13200,-3.4590383632453228,-3.4909975501402304,-3.4305230592684515
13500,-3.470531618631936,-3.50447723411929,-3.440400658609387
13800,-3.4824439215545717,-3.5185293825651582,-3.4505872828420006
14000,-3.4906330269081574,-3.5282380822425177,-3.4575598245418924
14200,-3.4990312978259213,-3.538236395862967,-3.4646848297182924
14500,-3.51204331401083,-3.55381180345701,-3.4756728090295077
14800,-3.5255860222571336,-3.5701328638689898,-3.48704275894926
15000,-3.5349292086771547,-3.581459390772694,-3.4948476532460555
15500,-3.559485003633874,-3.611491027123078,-3.5152080278620867
16000,-3.5859383456659533,-3.6442776022786965,-3.5368961562150516
16500,-3.6145574174229327,-3.6802651884650803,-3.5600763760194605
17000,-3.6456598538709493,-3.7199931418837027,-3.5849394918863995
17500,-3.6796237967131873,-3.7641164711582427,-3.611708105249531
18000,-3.716901529832608,-3.8134328357205076,-3.640643146156668
18500,-3.7580361147346197,-3.8689136880506183,-3.672051868347907
19000,-3.8036812674023777,-3.931737024366499,-3.7062975946626446
19500,-3.854624208872327,-4.0033147994750085,-3.7438114919522953
20000,-3.9118100430930953,-4.085299387322718,-3.785106569023552
20500,-3.976363760812257,-4.179538103495031,-3.8307938427051345
21000,-4.049601245201108,-4.287921907055332,-3.8816000489590934
21500,-4.133012315692083,-4.412051903819262,-3.9383851110287766
22000,-4.228185880675432,-4.552657144308586,-4.002155357642547
22500,-4.336631603512784,-4.708806698663391,-4.0740645409343585
23000,-4.4594452908078015,-4.877220074494853,-4.155388288488179
23500,-4.596795738881792,-5.052251622901195,-4.2474485903594825
24000,-4.747321981740455,-5.2269735108912485,-4.351455673439456
24500,-4.907722282862371,-5.395000178349078,-4.468234000841704
25000,-5.072939764869803,-5.552010969775813,-4.597826445540997
25500,-5.237134065509656,-5.696219078133585,-4.739049583365739
26000,-5.395072676357839,-5.827913398085599,-4.889196389746953
27000,-5.680019328919977,-6.060617479985789,-5.19909010965059
27500,-5.805621631985021,-6.166086627508908,-5.349451059361638
28000,-5.921224807839851,-6.26729644775768,-5.491873605231401
28500,-6.028571341959811,-6.366306684935551,-5.624559723602799
29000,-6.129579241269857,-6.464979882983077,-5.747149581651783
29500,-6.226141618188448,-6.564968813157362,-5.860316702131867
30000,-6.320035072259054,-6.667691343231493,-5.965334577262482
30500,-6.412886487122211,-6.774275481939014,-6.063743699293319
31000,-6.5061622664740995,-6.885467759598526,-6.157142660620792
31500,-6.601156721989705,-7.001512397257587,-6.247077157613104
32000,-6.698964931118196,-7.122029478317203,-6.334990698173046
33000,-6.9060753908449035,-7.371519201298119,-6.5099239051562705
34000,-7.129784503879701,-7.618674893785601,-6.690950383205395
35000,-7.3646385450773195,-7.8459484958106875,-6.884446258275315
36000,-7.5977979582469395,-8.042237850040953,-7.0927125619291
37000,-7.814427903042915,-8.205285063510749,-7.3121243498914374
39000,-8.164826547026847,-8.447133317842358,-7.7425499830668745
40000,-8.297725657798285,-8.53637246082134,-7.930951803858752
41000,-8.407358726123846,-8.610456665798132,-8.09354584354141
42000,-8.498174536020205,-8.67269890715756,-8.230619239107837
43200,-8.587711789045908,-8.735258498049316,-8.365624181671468
44500,-8.666445596506438,-8.791548690049826,-8.482624097177142
45800,-8.730912135741995,-8.8387113296182,-8.576368258559736
47500,-8.799336424339034,-8.889981006389556,-8.673255648082979
48800,-8.842536536985666,-8.923057406569551,-8.732858211772406
50000,-8.877009769799685,-8.949872323374821,-8.779494936782108
51500,-8.914295605971255,-8.979315222384999,-8.828987579991045
53000,-8.946420635577768,-9.005063894916574,-8.870830888711335
55000,-8.982974636873582,-9.03480643678508,-8.917544319240452
56500,-9.006643758395306,-9.054323990906823,-8.947285961874861
58000,-9.02771980382909,-9.071878295450945,-8.973438954404113
60000,-9.052506899914391,-9.092738066025635,-9.003804710303434
61500,-9.06903118901614,-9.106774858783028,-9.02381620066372
63000,-9.084068302617926,-9.119640301673195,-9.04186809804051
64500,-9.097822147241928,-9.131485275046945,-9.058248994465453
66000,-9.110460431454392,-9.142435351138033,-9.07319286115677
67500,-9.122122388639582,-9.152595920833024,-9.086891393822897
68800,-9.131530282442178,-9.160832377543453,-9.097879396432276
70000,-9.13969767539492,-9.168011788327535,-9.1073735233043
71500,-9.149278231478421,-9.17646799683728,-9.118457555100385
73200,-9.159379629466592,-9.185424663776079,-9.130083023928375
75000,-9.169298100998557,-9.19426018280071,-9.141437543105468
76500,-9.17701940576778,-9.201166845498495,-9.150235731331271
78000,-9.184295986094579,-9.207698674800387,-9.158494556366477
