Frequency,Nominal,Min,Max
11800,4.020835182656021e-8,3.57401933885344e-8,4.546459527148709e-8
12000,4.155726114594604e-8,3.68377569844332e-8,4.712811150019578e-8
12200,4.2961897704394255e-8,3.7977055476291944e-8,4.886650842592023e-8
12500,4.517924385591071e-8,3.976821292570758e-8,5.1623345629509254e-8
12800,4.753778521751577e-8,4.166383275230889e-8,5.457243596830722e-8
13000,4.919381579403744e-8,4.2989072193613294e-8,5.6653247885589305e-8
13200,5.0920730884408736e-8,4.4366100361905025e-8,5.883190644356503e-8
13500,5.3652009907448395e-8,4.653396462992063e-8,6.229569441234636e-8
13800,5.65642383258206e-8,4.8832298961396225e-8,6.601288347873958e-8
14000,5.861338187745828e-8,5.044159065683056e-8,6.864296051108961e-8
14200,6.075405569597728e-8,5.21159870702057e-8,7.14031323654773e-8
14500,6.414766805259265e-8,5.47566113177501e-8,7.580480034353214e-8
14800,6.777674616069994e-8,5.7562347246742495e-8,8.054638750059907e-8
15000,7.033680400315273e-8,5.9530717343255964e-8,8.3912235287378e-8
15500,7.727738104053723e-8,6.4823914874144e-8,9.312219122117524e-8
16000,8.508362852829487e-8,7.070607247660406e-8,1.0362311907406535e-7
16500,9.389101492763291e-8,7.725878121572615e-8,1.1564168414968948e-7
17000,1.0386055197177297e-7,8.457758559013603e-8,1.2945046875960638e-7
17500,1.1518384794543493e-7,9.277464557286265e-8,1.453763042153773e-7
18000,1.2808885696430456e-7,1.019818840129848e-7,1.6380815277883303e-7
18500,1.4284605424044345e-7,1.1235465017330493e-7,1.8520207298172425e-7
19000,1.5977432912424132e-7,1.2407587266175602e-7,2.1007817207939732e-7
19500,1.7924504739246785e-7,1.3736055382430788e-7,2.3899975653357816e-7
20000,2.0168119310919597e-7,1.5246022088221534e-7,2.725172676341865e-7
20500,2.275458149863078e-7,1.6966650830933097e-7,3.1104930291484744e-7
21000,2.5730966178767707e-7,1.893122571164659e-7,3.546651636668399e-7
21500,2.913817661800721e-7,2.1176716255385753e-7,4.027457452691873e-7
22000,3.2998050921750455e-7,2.3742280255591933e-7,4.535703011285383e-7
22500,3.729231912556493e-7,2.6665861266971457e-7,5.040419344974644e-7
23000,4.193361755709904e-7,2.997762986666047e-7,5.506811158072259e-7
23500,4.673608246660978e-7,3.3688713218500806e-7,5.944254985040588e-7
24000,5.140561633301294e-7,3.777400801696097e-7,6.277015882196516e-7
24500,5.557816953334122e-7,4.215001946488405e-7,6.628955822089481e-7
25000,5.891661405459732e-7,4.618514995943766e-7,7.046078746881805e-7
25500,6.122671161748237e-7,4.5504846438044466e-7,7.459936147075443e-7
26000,6.251758259032274e-7,4.4569654499585387e-7,7.914345829312174e-7
27000,6.283808754386126e-7,4.258020479565718e-7,8.779703964776392e-7
27500,6.237970128441419e-7,4.1710044920577933e-7,9.047144508992711e-7
28000,6.179551373815024e-7,4.098119031172417e-7,9.26328773558233e-7
28500,6.122605873177393e-7,4.040907395261853e-7,9.389606049639024e-7
29000,6.075812457664374e-7,3.9997500038925926e-7,9.450686995650202e-7
29500,6.043762411115737e-7,3.9743911517631754e-7,9.466507521027152e-7
30000,6.028081570698681e-7,3.9642386334153574e-7,9.44912628212059e-7
30500,6.02818803135504e-7,3.968513379145599e-7,9.402151629696337e-7
31000,6.041698094611337e-7,3.9863005046204894e-7,9.321812377969103e-7
31500,6.064567604632966e-7,4.016532453683262e-7,9.19901741739924e-7
32000,6.091082741603492e-7,4.057921044257724e-7,9.022258317465928e-7
33000,6.123882793427241e-7,4.167217865274455e-7,8.551531012749369e-7
34000,6.065747734584201e-7,4.294527036131423e-7,7.854111168174553e-7
35000,5.845345549673208e-7,4.407547137831291e-7,7.123910087993301e-7
36000,5.439887386232217e-7,4.195458046412809e-7,6.553846739377019e-7
37000,4.898261283639564e-7,3.6068560193372615e-7,6.076587948372419e-7
39000,3.742071314618945e-7,2.6691445572245003e-7,5.086635937916468e-7
40000,3.240251534770117e-7,2.317585548879818e-7,4.533585365298555e-7
41000,2.812878628623268e-7,2.0289088894544304e-7,3.9869840501230196e-7
42000,2.4556823036543196e-7,1.791003929285504e-7,3.4847924034688234e-7
43200,2.1058783561829367e-7,1.5582350990083973e-7,2.965849568021544e-7
44500,1.8043976596994229e-7,1.355966436640079e-7,2.5073130849380983e-7
45800,1.5646451153376016e-7,1.1929458729019046e-7,2.1413005084260518e-7
47500,1.3198929896061123e-7,1.0236257601843275e-7,1.7711000573738037e-7
48800,1.1717953876209189e-7,9.193486080241283e-8,1.550504393181019e-7
50000,1.0577960284607585e-7,8.379604678526413e-8,1.3831069075198641e-7
51500,9.391688309564004e-8,7.520902236250852e-8,1.21156457155339e-7
53000,8.412355208548562e-8,6.801866547475392e-8,1.0722564935499959e-7
55000,7.35053932602091e-8,6.010706024963222e-8,9.238396860983466e-8
56500,6.695018755724577e-8,5.5156709138398644e-8,8.336899220293032e-8
58000,6.13376492506744e-8,5.087469605973574e-8,7.574585054016446e-8
60000,5.5020426101986614e-8,4.600347620136199e-8,6.72763078085411e-8
61500,5.098618408416425e-8,4.2862204183343685e-8,6.193161548295813e-8
63000,4.7442376713941965e-8,4.008204978970744e-8,5.727942861250687e-8
64500,4.4310014621768865e-8,3.760773465542732e-8,5.320167212941031e-8
66000,4.1525608461803876e-8,3.5394337302073705e-8,4.960464628640965e-8
67500,3.903763932552072e-8,3.340503152447841e-8,4.6413222538390584e-8
68800,3.7088386285271794e-8,3.1838569726852865e-8,4.392809856995188e-8
70000,3.5438608008587496e-8,3.0507177329202164e-8,4.183546014387228e-8
71500,3.355426954588895e-8,2.898002855775137e-8,3.9457493711666794e-8
73200,3.162769752910209e-8,2.7411304836666744e-8,3.703992810195529e-8
75000,2.979685764496046e-8,2.5913417044945404e-8,3.4755586155131825e-8
76500,2.84137597434046e-8,2.4777102280184202e-8,3.3038516762823566e-8
78000,2.7144409285690792e-8,2.3730542162016004e-8,3.146930838891453e-8
80000,2.5607247177725378e-8,2.245830395197905e-8,2.9577688789386004e-8
82000,2.4224672574980402e-8,2.1309317041534417e-8,2.788456027672059e-8
84000,2.297576403701294e-8,2.0267473376353944e-8,2.6361973884726068e-8
86000,2.1843097225386077e-8,1.931926996002649e-8,2.4986829868317554e-8
88000,2.0812057768969626e-8,1.845331275773821e-8,2.373989087702662e-8
90000,1.987030778257595e-8,1.7659928300667686e-8,2.260502319573822e-8
92000,1.9007367816990132e-8,1.6930856938998294e-8,2.1568607533542113e-8
94000,1.8214286418983877e-8,1.6259008595330893e-8,2.061907723624446e-8
96000,1.7483376824118753e-8,1.5638266795575272e-8,1.974655324109581e-8
98000,1.680800555324967e-8,1.5063330308146814e-8,1.8942553179885177e-8
100000,1.61824214759267e-8,1.4529584313776301e-8,1.8199757820151635e-8
102000,1.560161667302237e-8,1.4032994936932434e-8,1.751182221606928e-8
104000,1.5061212472912745e-8,1.3570022388889428e-8,1.6873221995670923e-8
106000,1.455736555534839e-8,1.313754903681583e-8,1.627912746491013e-8
108000,1.4086690158221155e-8,1.2732819518248552e-8,1.5725299887114625e-8
110000,1.3646193286235843e-8,1.2353390633956056e-8,1.520800555662063e-8
112000,1.3233220479520445e-8,1.1997089223469113e-8,1.472394423961304e-8
115000,1.2660273534176403e-8,1.1501816818374271e-8,1.4053851702086815e-8
118000,1.2137070468223515e-8,1.1048558681383657e-8,1.3443465401958623e-8
120000,1.1812964067004324e-8,1.0767298465991098e-8,1.3066095572390567e-8
122000,1.1506814687555811e-8,1.0501276354914181e-8,1.2710163480838571e-8
125000,1.1078295768879803e-8,1.0128351166478057e-8,1.2212839020084724e-8
128000,1.0683035804523838e-8,9.783766738069769e-9,1.1755032544235115e-8
130000,1.0436243148826023e-8,9.568315966201691e-9,1.14696405345611e-8
132000,1.0201726919259466e-8,9.36336639808135e-9,1.119877193122803e-8
135000,9.871143294478616e-9,9.074098343642352e-9,1.0817491693336014e-8
138000,9.56374907719814e-9,8.804734855200135e-9,1.0463538622577882e-8
140000,9.370588569551354e-9,8.635278684720396e-9,1.0241411606135084e-8
142000,9.186143518216692e-9,8.473327418648156e-9,1.0029518127189258e-8
145000,8.924636565783026e-9,8.243473517877656e-9,9.729451474390416e-9
148000,8.67986048211285e-9,8.028068667201906e-9,9.448965679428309e-9
150000,8.525236910508987e-9,7.891869379806164e-9,9.271977196141678e-9
155000,8.165809069066212e-9,7.574877661134865e-9,8.86114414302571e-9
160000,7.840927060653535e-9,7.287875617360413e-9,8.490507093868816e-9
165000,7.54608103968103e-9,7.02700966073633e-9,8.154726744543279e-9
170000,7.277494916309744e-9,6.789044281308468e-9,7.849346232947395e-9
175000,7.031985359413148e-9,6.571244814812545e-9,7.570619101232863e-9
180000,6.806851721317762e-9,6.371285606509216e-9,7.3153755111163275e-9
185000,6.599789321235185e-9,6.1871774328794125e-9,7.0809172298313266e-9
190000,6.4088205533755086e-9,6.017209670825913e-9,6.864934481797378e-9
195000,6.232239725199209e-9,5.85990386411684e-9,6.6654395800121375e-9
200000,6.068568564835527e-9,5.713976173363163e-9,6.4807135508240604e-9
205000,5.916520087201984e-9,5.5783068057024745e-9,6.309262905164535e-9
210000,5.7749690590665775e-9,5.4519149695496015e-9,6.149784395721584e-9
215000,5.642927711374094e-9,5.333938233787664e-9,6.00113610615252e-9
220000,5.519525652342806e-9,5.223615421380869e-9,5.8623135959015985e-9
225000,5.403993165051945e-9,5.120272357012071e-9,5.732430107939687e-9
230000,5.295647248318758e-9,5.0233099329690775e-9,5.610700061831071e-9
235000,5.193879893836245e-9,4.932194068633793e-9,5.496425218860667e-9
240000,5.098148196113699e-9,4.8464472249299526e-9,5.3889830324371224e-9
245000,5.007965972261086e-9,4.76564120208925e-9,5.287816795025703e-9
250000,4.9228966316323815e-9,4.689391001631083e-9,5.192427269362224e-9
255000,4.842547084911945e-9,4.617349574892498e-9,5.102365551766423e-9
260000,4.766562521474495e-9,4.549203313323025e-9,5.017226962821711e-9
270000,4.626434143108174e-9,4.4234862587457356e-9,4.860290803984424e-9
275000,4.56173462419506e-9,4.36542301854874e-9,4.787861259888814e-9
280000,4.5002823963259545e-9,4.310264595973507e-9,4.719083583534179e-9
285000,4.441857569491089e-9,4.2578156703360235e-9,4.6537083719343826e-9
290000,4.386259098712516e-9,4.207897506801049e-9,4.591507819475975e-9
295000,4.333302831615231e-9,4.160346254411881e-9,4.532273457079995e-9
300000,4.282819792109245e-9,4.115011448121673e-9,4.475814167347439e-9
305000,4.234654667728971e-9,4.071754687006142e-9,4.421954437437891e-9
