Frequency,Nominal,Min,Max
2950,871.4967403093017,860.8519502927073,882.3508556262417
3000,872.0762312204516,861.3562672045654,883.0135356738383
3050,872.6665371596581,861.8698871883263,883.6887384235848
3100,873.2677141665378,862.3928531430743,884.3765363863143
3150,873.8798193946066,862.9252088052001,885.0770035416169
3200,874.50291112059,863.4669987547725,885.7902153511998
3300,875.7822928461438,864.5790640939143,887.2551822722951
3400,877.1063483842688,865.7294229234471,888.772071006505
3500,878.4755853678887,866.9184629305836,890.3415400140929
3600,879.890530345219,868.1465859488845,891.9642728211905
3700,881.3517291120296,869.4142081867304,893.6409784939997
3900,884.4151694878518,872.0696884430727,897.159275323341
4000,886.0186020336059,873.4584528951048,899.0024167296132
4100,887.6706709628269,874.888529932763,900.9026325187106
4200,889.3720235768935,876.3604112777375,902.8607669247681
4320,891.4796442452823,878.1825663992693,905.2882117574856
4450,893.8454633260136,880.2263793339454,908.0152965321945
4580,896.2986919514898,882.3439659088774,910.8456466642567
4750,899.6414005122007,885.2265145647515,914.7062877873169
4880,902.3027440771284,887.5191911622214,917.7833222256946
5000,904.8419747445624,889.7047861622491,920.721897850388
5150,908.12983323192,892.5320430943676,924.5307569415941
5300,911.5469525894209,895.4672551370808,928.4939949805613
5500,916.3095888326585,899.5528739156014,934.0255571773499
5650,920.0406623198485,902.7492815022827,938.3652324063896
5800,923.9118986984291,906.0618534142088,942.8736122912134
6000,929.2977566656477,910.6639635916131,949.1553332770002
6150,933.5101354997498,914.2581885324173,954.0758753831237
6300,937.8750942051433,917.9779181447548,959.1814253793785
6450,942.3966607613222,921.826184108889,964.4772586936471
6600,947.0790030845596,925.8061260477575,969.968822588088
6750,951.9264277627201,929.9209920867507,975.6617299129335
6880,956.2644930628013,933.5989396740185,980.7629031528749
7000,960.3844458194412,937.0880994860701,985.6130753204795
7150,965.6941686119764,941.5794669643609,991.8714923824343
7320,971.9321411705054,946.8485056250562,999.2344776745326
7500,978.7998026158785,952.6404240253158,1007.3530717015468
7650,984.7354342747227,957.6390527919813,1014.3796353973238
7800,990.8697729063923,962.7983024591397,1021.6502609704713
8000,999.3669498779432,969.934178708757,1031.7349141948089
8200,1008.2389758747681,977.3726466970157,1042.2791974821505
8400,1017.4982345906797,985.1237264946998,1053.2971221635205
8600,1027.1569558643796,993.1975729100438,1064.8017312230463
8800,1037.2270141486874,1001.604396025302,1076.8046152405675
9000,1047.7196744438488,1010.3543601386161,1089.3153040588859
9200,1058.6452742219783,1019.4574564994027,1102.3405068894424
