Frequency,Nominal,Min,Max
2950,0.19631570922767858,0.17324594543000013,0.22134467437219685
3000,0.2031671965777082,0.1792777552583193,0.22908990109863514
3050,0.21014350242319033,0.18541845585004296,0.23697761799631875
3100,0.21724512604685284,0.1916684339144909,0.24500846384054578
3150,0.224472576330712,0.19802808347451073,0.25318308990568106
3200,0.2318263718260248,0.20449780591405306,0.2615021600666505
3300,0.24691512143212554,0.21776911206522553,0.2785763518027365
3400,0.2625157194101585,0.23148571253051003,0.29623660605337393
3500,0.2786326697369012,0.24565108845849687,0.3144886982963576
3600,0.29527063832183714,0.2602688436798754,0.33333861612277255
3700,0.312434455607677,0.27534270646903447,0.35279256302653766
3900,0.34835979703888603,0.30687430110709457,0.3935384613720628
4000,0.3671318295842056,0.32334012852525057,0.41484393559644994
4100,0.38645073356897225,0.340278258656003,0.4367804931560655
4200,0.4063222047720044,0.35769307081646984,0.4593554794269051
4320,0.43090564841719675,0.37922643366611153,0.48729888923196907
4450,0.45845739768399846,0.4033455619969124,0.5186364720516927
4580,0.4869791600503539,0.4282980424551242,0.5510997493265262
4750,0.5257645780740668,0.4622040871248516,0.5952814792334558
4880,0.556580903382515,0.48912260263492446,0.6304151835620659
5000,0.5859316859199346,0.514743759740714,0.6639024942316158
5150,0.6238619772341985,0.5478295152177557,0.7072137038190263
5300,0.6631965014297365,0.5821108938339306,0.7521701734890403
5500,0.7178741923039957,0.629715217564049,0.814733165896474
5650,0.7605933316256179,0.6668685039206423,0.8636697421362408
5800,0.8048122243434437,0.7052899079905427,0.9143765159817384
6000,0.8661580420339604,0.7585321645808697,0.9848105584607895
6150,0.9140004843413269,0.8000063002709631,1.0398109227163967
6300,0.963452304457522,0.8428312766520584,1.0967257663640346
6450,1.0145493905954437,0.8870340690965721,1.1556025253625979
6600,1.0673291055227674,0.9326427074188788,1.2164906880580801
6750,1.1218303410109454,0.9796863111252633,1.2794418785062123
6880,1.170488508894792,1.0216415104971903,1.3357098988892453
7000,1.2166020183730133,1.061363805573163,1.3890923337297594
7150,1.2758963679629511,1.1123850370451727,1.4578145215092047
7320,1.345369614525215,1.172086753774605,1.5384496811875086
7500,1.4216350304388612,1.2375290773128487,1.6271110698827973
7650,1.4873753322487044,1.2938598898762996,1.7036558274972897
7800,1.5551574040725211,1.3518633523155177,1.7826927994190271
8000,1.6488022785923038,1.431871387946484,1.8920776356945885
8200,1.7463049565775783,1.5150204840029624,2.0062020962943197
8400,1.84780537812476,1.6014129758414901,2.125256771711653
8600,1.953451113212996,1.6911564144899252,2.2494433864111394
8800,2.0633977995888557,1.7843638383214684,2.3789755003326563
9000,2.1778096117621777,1.8811540625938092,2.5140792642459004
9200,2.2968597635198793,1.9816519881189363,2.654994233489427
9400,2.4207310465739384,2.0859889304310895,2.801974245053817
9600,2.549616408188451,2.1943029709310053,2.955288363435763
9800,2.6837195708806703,2.306739331604724,3.1152219012034674
10000,2.8232556975639267,2.423450775045838,3.2820775207781585
10200,2.9684521057988906,2.544598031651789,3.456176424556884
10400,3.119549035145829,2.670350256019028,3.637859641183289
10600,3.276800471967141,2.8008855147293676,3.827489416521832
10800,3.4404750364191403,2.9363913079019763,4.025450718712755
11000,3.6108569367979735,3.077065127083474,4.232152867586969
11200,3.7882469968697077,3.2231150522638763,4.448031299708504
11500,4.068174342466523,3.4527531116842973,4.790076482915603
11800,4.365747448447329,3.6957748343025427,5.155511731009406
12000,4.574551274018257,3.8656451020363933,5.413042449015292
12200,4.7921584973942775,4.042114739654172,5.682391313919757
12500,5.136017000790106,4.319824676941646,6.109982177893537
12800,5.502204904023172,4.614069211828986,6.5679526740625676
13000,5.759569975344385,4.819970678740174,6.891411294277774
13200,6.028157627560074,5.034077629052701,7.230350932450865
13500,6.4533597032424215,5.371457889595205,7.769758206929672
13800,6.907243435640177,5.729531449067323,8.349310858337292
14000,7.226907869877314,5.980477556707729,8.759769660268054
14200,7.561097814277706,6.241760571756387,9.190867051540726
14500,8.09137774529956,6.6541820313601985,9.879011632296496
14800,8.659072221744882,7.0928477689962826,10.621160140112085
15000,9.059902807279565,7.400858710813361,11.14848723579951
15500,10.147987592946132,8.23013955043745,12.593395785374021
16000,11.373995737639037,9.153253624304835,14.244057082473914
16500,12.759741372496043,10.183331480400028,16.137018420793595
17000,14.33119925831902,11.33577118130838,18.31634113782019
17500,16.11934371720082,12.628676564222715,20.835013721382346
18000,18.161111759634196,14.083377650673443,23.75633104050667
18500,20.500452762306914,15.725039876690346,27.154862225244642
19000,23.18935916176793,17.583360298514815,31.116214013431147
19500,26.288640878172195,19.693330466984143,35.73404712802187
20000,29.8679621932713,22.09600897882616,41.10157167753769
20500,34.004230734451255,24.839177611321954,47.29305353752957
21000,38.776727477674946,27.97763010944088,54.32947830476135
21500,44.256362734971965,31.572626544795682,62.12424189462107
22000,50.48538507662923,35.689691965606286,70.41569609235478
22500,57.44382252639058,40.393405938413274,78.71972915620097
23000,65.00258374162517,45.737152906851584,86.73547295289592
23500,72.8746837754771,51.74526323775909,94.11462701860562
24000,80.59637670953762,58.385442986076185,99.80317013975319
24500,87.58422752331509,65.5327055225471,105.49889958115905
25000,93.28740227883573,72.93452641737349,111.90481015193154
25500,97.37475083465125,73.04902629202118,118.18996870284394
26000,99.83744830568438,71.79600041640045,125.79563682487615
27000,101.0917078674272,69.01265264435065,140.23761493360084
27500,100.68527680356055,67.78468115253781,144.75561038410586
28000,100.04719102769975,66.76474256536102,148.67349800486613
28500,99.4055711879414,65.98128345591758,151.2168278273313
29000,98.90358148044115,65.44354476980985,152.68663137060878
29500,98.61891347077704,65.15000457090801,153.3974865838462
30000,98.58114316825625,65.0932307142443,153.54013234701154
30500,98.78354309502953,65.26233600749308,153.17043995582287
31000,99.18939162396619,65.64383967847301,152.224842290973
31500,99.73408752258787,66.221418345476,150.55256700141055
32000,100.32487043762214,66.97481271319555,147.96241410400876
33000,101.13304791846433,68.89700015608214,140.75702456538988
34000,100.38553176395584,71.08869952723846,129.67433368895007
35000,96.89628947034541,73.01600380578702,117.9108842998858
36000,90.28285308734108,69.57754538312757,108.68761761301383
37000,81.35801657997172,59.817839084373624,100.92270956421491
39000,62.18516848521218,44.223871813454465,84.64543132993632
40000,53.83331506458897,38.36308314296621,75.47398190194563
41000,46.70837314866587,33.543945175227584,66.3866078281309
42000,40.74460901427804,29.56727549260702,58.0187983527882
43200,34.89580961003426,25.671318356312575,49.35553905219936
44500,29.847333037412817,22.281057261870444,41.68703930562321
45800,25.826618436305186,19.54484570654947,35.55590704844138
47500,21.715627700641587,16.698694690372026,29.344180905309532
48800,19.224374823721714,14.943408381013262,25.636828502372122
50000,17.304489414560273,13.571932728864333,22.820062719408597
51500,15.304338093716538,12.123375060643088,19.929962577040666
53000,13.651092232120149,10.909079798535823,17.579860157103443
55000,11.856289212620496,9.571437298709641,15.072572932303904
56500,10.746922487849199,8.73358425404937,13.54759806681769
58000,9.796210420464362,8.008275951658126,12.25672557655922
60000,8.725102282499845,7.182505688873531,10.820943735428633
61500,8.040486909502647,6.649625809945521,9.91396821437764
63000,7.438707481465021,6.177770751676806,9.123886676247789
64500,6.906491414621972,5.757649505819358,8.430865371214129
66000,6.43316095149287,5.381704881670617,7.819150992413409
