Frequency,Nominal,Min,Max
2974.8949561287036,0.0000030967676692274547,0.0000028994603459141023,0.000003301276590507371
3024.896692450835,0.0000031001949277547846,0.0000029022965827799393,0.0000033053888612522522
3074.89837230436,0.0000031036840005256174,0.000002905183517674677,0.000003309576021929953
3124.899998399949,0.0000031072351288557045,0.000002908121326091427,0.000003313838400635893
3174.9015732775088,0.000003110848558742574,0.0000029111101868642974,0.0000033181763319580625
3249.615361854384,0.000003116393935852108,0.000002915696039932453,0.000003324835190308065
3349.6268448888454,0.0000031239977842189805,0.0000029219823854121998,0.0000033339686957675912
3449.637662132068,0.0000031318555098805093,0.0000029284763326013097,0.00000334341077198714
3549.64786985977,0.0000031399693121768826,0.000002935179476871009,0.000003353164417473923
3649.6575181789317,0.0000031483414701765935,0.0000029420934701487267,0.0000033632327420403508
3798.6839826445157,0.0000031614223604373097,0.000002952890460742957,0.0000033789727032586914
3949.6835316263,0.000003175032095219693,0.0000029641179308311436,0.0000033953586048688194
4049.6913462633174,0.000003184462112176748,0.000002971893002832591,0.0000034067190491052768
4149.698784249285,0.0000031941631278212006,0.0000029798880646152237,0.00000341841147150814
4259.577443831724,0.0000032051556577247805,0.000002988943235150088,0.0000034316673787206393
4384.518217546826,0.0000032180513987356674,0.000002999560523300268,0.000003447227433384517
4514.532090925924,0.000003231925333273545,0.0000030109763633403675,0.000003463978693534388
4664.225552007536,0.000003248546653719639,0.0000030246432645635666,0.0000034840624663274733
4814.561246884289,0.000003265790720073923,0.000003038811984836666,0.00000350491516882726
4939.635614091388,0.0000032806758363959945,0.000003051033567160165,0.0000035229295879035716
5074.4457825461095,0.0000032972906280574124,0.0000030646655323484837,0.0000035430531099775527
5224.461694758609,0.0000033163908644849467,0.0000030803245551908956,0.000003566206658350266
5399.0739946772355,0.000003339579946821794,0.0000030993175383366676,0.0000035943462940477875
5574.495492867493,0.0000033636936691980468,0.0000031190482878464786,0.0000036236397663808903
5724.508712544684,0.0000033851723305504,0.0000031366049547612837,0.000003649761458763302
5899.152481501051,0.00000341119818766984,0.0000031578558552438328,0.000003681450339257911
6074.537019394976,0.000003438213592736432,0.000003179890530363244,0.000003714383802334606
6224.548176373929,0.000003462237687219885,0.000003199463210878322,0.000003743707150306899
6374.558808262734,0.000003487061701361645,0.0000032196662879423534,0.000003774042012782177
6524.568951279463,0.000003512703681641588,0.0000032405124415475063,0.0000038054138625753917
6674.578638386097,0.0000035391824507332095,0.000003262014868053678,0.00000383784933184006
6814.690014960328,0.000003564659164977788,0.000003282680923501259,0.000003869095003221629
6939.740629158989,0.000003588053961087097,0.00000330163837402375,0.000003897820387028593
7074.602462329597,0.0000036140354391442886,0.0000033226693160830957,0.00000392975962076648
7234.500673854416,0.0000036457824512692293,0.000003348336103530059,0.000003968838733018121
7409.453421137081,0.0000036817224940922837,0.0000033773517979307338,0.0000040131484937462074
7574.628703771558,0.0000037167878656727543,0.000003405620236837103,0.000004056449428522551
7724.6359137502395,0.00000374972350858302,0.000003432133711579692,0.0000040971850734004
7899.3670632526,0.0000037894729619369116,0.0000034640830472593577,0.00000414643232738246
8099.382692526635,0.00000383661871022643,0.000003501911113831884,0.000004204956535568863
8299.39756849857,0.0000038857031952339045,0.000003541217457986103,0.000004266020474840432
8499.411744350311,0.0000039367993255297235,0.0000035820516898568327,0.000004329730732313332
8699.425268372619,0.000003989984272624676,0.000003624466114447873,0.000004396200614164938
8899.438184514796,0.000004045339743313758,0.0000036685158875609758,0.000004465550618054485
9099.45053286186,0.000004102952273375326,0.000003714259182983492,0.000004537908945755362
9299.462350050137,0.000004162913544476859,0.000003761757371818713,0.00000461341205980435
9499.473669630333,0.000004225320726305341,0.00000381107521494852,0.000004692205288370413
9699.484522385714,0.000004290276846171681,0.000003862281069665324,0.000004774443482986071
9899.494936611665,0.000004357891188513066,0.0000039154471116490925,0.000004860291734287367
10099.504938362077,0.0000044282797270041524,0.000003970649573530131,0.00000494992615144958
10299.514551666985,0.000004501565592223911,0.000004027969001435299,0.000005043534711627718
10499.52379872535,0.000004577879578129824,0.000004087490530997467,0.000005141318186388477
10699.532700076204,0.0000046573606909361425,0.000004149304184488055,0.000005243491152883236
10899.54127475097,0.0000047401567443171145,0.000004213505190859923,0.000005350283098350267
11099.549540409287,0.000004826425005304614,0.000004280194330660092,0.000005461939627491067
11349.008767288886,0.0000049396004238634735,0.000004367360376570384,0.000005609039105336785
11649.03429473877,0.000005083189118715887,0.000004477465029295369,0.000005796603847462396
11899.579824514814,0.000005209737357998722,0.000004574063813132094,0.000005962765363960216
12099.58676980334,0.000005316109195395511,0.00000465492738927335,0.000006103092839531927
12349.08903522847,0.000005455911910212841,0.000004760748348567642,0.000006288433768252547
12649.110640673518,0.000005633683018592906,0.0000048946229736032525,0.000006525495106462512
12899.612397277679,0.000005790734884058011,0.000005012273277183697,0.000006736196678774295
13099.618315050251,0.0000059230454163272455,0.000005110916653739518,0.000006914683732609062
13349.157276772194,0.000006097361356656811,0.000005240229203303534,0.0000071511944552798
13649.17579929279,0.000006319672979151743,0.000005404172000133947,0.000007454896287403545
13899.640283115243,0.00000651668298261728,0.000005548572387260736,0.000007725937723232209
14099.645385611653,0.0000066831316499351646,0.000005669898966896846,0.000007956405176387499
14349.216006458331,0.000006903088984733339,0.00000582930407323796,0.00000826301036421008
14649.23206178399,0.000007184629867501728,0.000006031945774786434,0.00000865859147022661
14899.66442575134,0.000007435071514877112,0.000006210937538223492,0.000009013363723939285
15247.950681976907,0.000007816352297825879,0.000006480908526688325,0.000009559366748603832
15748.015748023621,0.000008420360291412016,0.000006903545667571695,0.000010436291006141222
16248.07680927192,0.000009109733473649898,0.0000073784931276565445,0.00001145520446301717
16748.134224444228,0.000009900213005806824,0.000007914175581779909,0.000012645800330996562
17248.18831066034,0.000010811058780465572,0.000008520714272916306,0.000014044891919428833
17748.23934929885,0.000011865870986432499,0.000009210309577874058,0.000015697886390812765
18248.28759089466,0.000013093545038376702,0.000009997706785871502,0.000017660103790577255
18748.333259252675,0.000014529303350515866,0.00001090075324552544,0.00001999728903239411
19248.376554920156,0.000016215641901166904,0.000011941044376579092,0.000022783913448078653
19748.4176581315,0.000018202816382138042,0.000013144631282502633,0.00002609650482662935
20248.456731316586,0.000020548086539926813,0.000014542710885632184,0.000029997115018915634
20748.493921246427,0.0000233122153202027,0.000016172117730127883,0.00003449963617544574
21248.52936087578,0.000026550568354450063,0.000018075246644340462,0.000039511805141920916
21748.563170931546,0.00003029468663755552,0.000020298699941541475,0.000044756038097001475
22248.59546128699,0.000034519345693476326,0.00002288940394918575,0.000049703946874327096
22748.62633215465,0.00003909281082468863,0.000025886152827896154,0.000053607642492740736
23248.65587512534,0.00004372000549372482,0.00002930370421069987,0.00005571427225179511
23748.684174075835,0.000047913991232014336,0.00003310648277749427,0.000056209249728237
24248.711305964283,0.000051057001593963306,0.00003717169610414321,0.00005570206635374352
24748.737341529162,0.00005259035789335793,0.000041250556322511156,0.000055089380918133056
25248.762345905194,0.00005226466914869815,0.000041886915682470954,0.0000551033902467868
25748.786379167464,0.000050273421243111435,0.000037369526604173293,0.00005523742829613674
26495.28259898354,0.00004535066827275325,0.00003151186707460282,0.00005526259840841024
27248.853186877426,0.00003998045479305603,0.000026869024223172462,0.00005456422490982357
27748.873851023214,0.00003679763374883556,0.000024569888621674496,0.000052980702108204
