Frequency,Nominal,Min,Max
148000,-1.1657874853299206,-2.2812706687128412,0.0057674773085220855
150000,-1.4177208981434863,-2.5305095225619576,-0.24916883097044842
155000,-2.0307222736410178,-3.13716087554777,-0.8692048125173834
160000,-2.621142270558093,-3.7217219159258725,-1.4660575034142216
165000,-3.1906348882390976,-4.285780849021069,-2.041459972480077
170000,-3.7406733263212075,-4.830755232887167,-2.5969521970220732
175000,-4.272575784042979,-5.357915941471772,-3.1339091041080813
180000,-4.787526784981742,-5.868407031887829,-3.653563670821069
185000,-5.286594929671857,-6.363262331033329,-4.157026094342645
190000,-5.770747773055022,-6.843419373374699,-4.645299809522826
195000,-6.2408643699608,-7.309731183967241,-5.119294957829562
200000,-6.697745915619949,-7.7629762963250295,-5.579839780754377
205000,-7.142124819571688,-8.203867314799759,-6.027690311316796
210000,-7.574672483107329,-8.633058269401406,-6.463538661048948
215000,-7.996005997455766,-9.05115096295077,-6.8880201408574315
220000,-8.406693938517137,-9.458700472774758,-7.301719408175443
225000,-8.807261401336996,-9.85621993939037,-7.705175796699568
230000,-9.19819439164186,-10.244184750950303,-8.098887956436153
235000,-9.579943671099064,-10.623036213273387,-8.483317909032179
240000,-9.952928136367444,-10.99318478002213,-8.85889460513554
245000,-10.317537798591946,-11.355012905227358,-9.226017055833795
250000,-10.674136419095264,-11.708877570291978,-9.58505709830626
255000,-11.023063848113745,-12.055112529362027,-9.936361846113012
260000,-11.36463810611237,-12.394030310170859,-10.280255866587773
270000,-12.02690099100607,-13.051068856582333,-10.94700869974362
275000,-12.348132273772862,-13.369723727954412,-11.270420373269856
280000,-12.66309852882451,-13.682132365882602,-11.587529989802224
285000,-12.972032925042962,-13.988524584915243,-11.898574730128296
290000,-13.275155452407287,-14.28911732067532,-12.203778241193291
295000,-13.572673910127293,-14.584115587118497,-12.503351660947411
300000,-13.864784802977026,-14.873713345658325,-12.797494547017006
305000,-14.151674155949204,-15.15809429578859,-13.086395719908468
