Frequency,Nominal,Min,Max
10000,0.04611731437734636,0.034043825979587605,0.062202063311244726
10200,0.05094681996239696,0.03750979166898717,0.0689200227577508
10400,0.056224288366953486,0.041282951874896535,0.0762921629978537
10600,0.061988818589138885,0.045388359962704856,0.0843797326693127
10800,0.06828300780569498,0.04985312707030722,0.09324995184377205
11000,0.07515329152414853,0.054706604741787034,0.10297664819537483
11200,0.08265032005967968,0.05998058531626632,0.11364096782149129
11500,0.0951933184815847,0.06875615201280999,0.1315931818669552
11800,0.10948068119494515,0.07868485509071109,0.1521982807197713
12000,0.12009107715902818,0.08601576130272631,0.16760084303348144
12200,0.131660996236863,0.09397125801485834,0.18448797721924817
12500,0.1510064282926909,0.10719038584881392,0.21292484805670242
12800,0.17303520694503957,0.12212745602448587,0.24559129739536822
13000,0.1893956680608579,0.13314791139184853,0.2700356270586204
13200,0.20724045521446854,0.14510236746452376,0.2968655616830924
13500,0.23709611250777818,0.16496088609805284,0.34212253059263725
13800,0.27113042792168585,0.18740024287299664,0.39423867425702525
14000,0.2964378271948669,0.20396020536440695,0.43333015399112024
14200,0.3240739493257246,0.22193073224413526,0.47632971828461945
14500,0.3703922974933009,0.2518045836131091,0.5490827930452222
14800,0.4233225616457258,0.2856001541018188,0.6332027344323389
15000,0.46277179754511116,0.310571016607693,0.6965342493578021
15500,0.5784989667402323,0.3828733548563245,0.8851979164433662
16000,0.7239745358013484,0.47201881137145313,1.1278392157134758
16500,0.9075836450117917,0.5822160715105847,1.4417545493135007
17000,1.1403999302703896,0.7188541918925425,1.8506270246313283
17500,1.4371749336211748,0.8888794747178932,2.387254046378643
18000,1.8177438406172888,1.1013092099903266,3.097609379933627
18500,2.309045654582052,1.367938473713757,4.04696991324293
19000,2.948060202406494,1.7043219585279321,5.329258331682269
19500,3.786126427878942,2.131151575559075,7.081381455650328
20000,4.895355183856733,2.676209169037595,9.505143017491607
20500,6.378216654831312,3.3771624116901684,12.899757550744372
21000,8.381866334353212,4.285605335382305,17.70560750830083
21500,11.119196983171893,5.4729406094742235,24.545287532409194
22000,14.898105261399843,7.03896966499196,34.192047368598956
22500,20.15583677985049,9.124364417871087,47.24338058747055
23000,27.476298179094066,11.928325574933083,63.12585204211242
23500,37.50923738716938,15.731864570203593,79.33124479402262
24000,50.58625818063054,20.922600396675506,94.51533908025343
24500,65.81913991871835,28.00111559039201,110.6248715551829
25000,80.36652345903244,37.5050169337978,129.9824742512271
25500,90.94394637075627,39.33653790803708,148.610550120388
26000,96.69973970804021,40.21443433548829,172.20283440985816
27000,99.86092961533686,42.88592456033876,213.32416960555514
27500,99.96211296115386,44.6548540682161,223.80035058825158
28000,99.83191526555072,45.50803523824177,227.1925403922658
28500,99.60723562991633,44.97556169832604,227.5053100819209
29000,99.31670108640208,44.50266451374736,227.11831058579978
29500,98.9593138879465,44.1860705422441,227.31258118797732
30000,98.53251403744277,44.02413032186138,226.3871532196764
30500,98.04023854155999,44.00753988725385,224.58536911646505
31000,97.49488100477166,44.12056873924043,223.07704130233793
31500,96.91675949665397,44.34296853709856,221.74995238260883
32000,96.32926581382276,44.4563564808441,222.6505325770662
33000,95.1422250043659,41.07039752082341,216.32545375166293
34000,93.32310720557473,38.473923337257034,190.52249077307584
35000,88.11862740099613,36.82854459203569,155.43536941217755
36000,75.32267732073679,35.81657292009313,125.16091977374589
37000,56.567938956258864,24.323470083148948,100.85162579409635
39000,27.002253516593246,11.949513109999819,63.15473669938788
40000,18.889878073918926,8.762122529128755,45.778978799151076
41000,13.578286898714302,6.594111702293835,32.158055028899525
42000,10.027517066746633,5.075498712070303,22.74996389590293
43200,7.196109449160083,3.802965381719308,15.455515711706672
44500,5.19595446372684,2.856844410662614,10.573981527200111
45800,3.864293589296238,2.1969774630092496,7.508061639069532
47500,2.722395233686125,1.6052515026444911,5.030022337113186
48800,2.1325187094391658,1.2872988514308246,3.8159270760852593
50000,1.7286226030544778,1.063448846970967,3.01500728588425
51500,1.3537800305183278,0.8502452038211544,2.2968352009868944
53000,1.0788321334444007,0.6898193268896418,1.7874637628178918
55000,0.8157165212610784,0.5323641048050094,1.3158157114965143
56500,0.6713958208843861,0.44402111410466594,1.0645819002298031
58000,0.5588155386949066,0.3739443283051486,0.8727584809812663
60000,0.44424354804707256,0.30140123611618613,0.6817248662643102
61500,0.3778235267588556,0.2586883174866819,0.5731304574683054
63000,0.32383116747668156,0.22355727443253295,0.48614616705423924
64500,0.27950828349928214,0.19440875055080598,0.41568452147406654
66000,0.24279721229883988,0.17003029926401542,0.35802483545518143
67500,0.21214226431235658,0.1494917079402979,0.3104045190863286
68800,0.18954572971634567,0.13423562276072967,0.2756333029034627
70000,0.17139903723348623,0.12190585551674554,0.24792675050190918
71500,0.15177257019913012,0.10848587806873213,0.2181930344981995
73200,0.1329228985082695,0.09550681244153728,0.1898790032964888
75000,0.11615361133523165,0.08387873039339173,0.1649052107657861
76500,0.10422672105526933,0.07555742218732903,0.14727553120431636
78000,0.0938438440252776,0.06827589680050367,0.1320239918671239
80000,0.08199389300800591,0.05991934900268303,0.11473388264706946
82000,0.07201459280927032,0.052840453116468004,0.10027643636221141
84000,0.06355441453113614,0.046806663313279845,0.08809939621330787
86000,0.056337845936106065,0.04163416743827351,0.0777742956893357
88000,0.05014693352170226,0.03717640975278877,0.06896533618315345
90000,0.04480776558877056,0.033315596411549575,0.06140688047674753
