Frequency,Nominal,Min,Max
33000,-13.965585855507534,-14.980729240949564,-13.0956515229267
34000,-14.435782979222841,-15.577404673745363,-13.504618545038966
35000,-14.957171746723594,-16.11779315242159,-13.918338836673861
36000,-15.516898212189458,-16.533904874050346,-14.3540382076286
37000,-16.03680622560664,-16.83814272243301,-14.83221229814984
39000,-16.759729013357223,-17.23950323718736,-15.862083855981272
40000,-16.992099273535707,-17.378976223444575,-16.291531813344253
41000,-17.172097662644383,-17.493331839722966,-16.622438092432176
42000,-17.31592101398139,-17.589159269594845,-16.8735594345996
43200,-17.455057952585875,-17.685818942603383,-17.101716359204147
44500,-17.576613057646856,-17.773502624592048,-17.289146473742164
45800,-17.676398063794554,-17.847743953000286,-17.435424770927902
47500,-17.78323015072442,-17.929478529049696,-17.585298717561038
48800,-17.85143770653219,-17.982873304282194,-17.677721972434114
50000,-17.90640109268341,-18.02658435978843,-17.750511635372803
51500,-17.96646330838491,-18.075047636798388,-17.828450203063433
53000,-18.018778948490336,-18.117853865352046,-17.89505399248787
55000,-18.079001031122935,-18.167815266933147,-17.970331606213513
56500,-18.118413717525684,-18.20091188304346,-18.018830141360098
58000,-18.153797649818912,-18.23089587925078,-18.061875068169257
60000,-18.195771713055443,-18.266798428375726,-18.112348391578706
61500,-18.22397516369727,-18.291127546672072,-18.14591405790922
63000,-18.249797461481784,-18.313564039462413,-18.176406049161407
64500,-18.273549198398253,-18.334331072195287,-18.204254382210408
66000,-18.29548810039004,-18.35361952932184,-18.229810805305657
67500,-18.315829940641496,-18.371596095045298,-18.253366043678234
68800,-18.332309189125134,-18.386224906596958,-18.2723503543759
70000,-18.34666611802468,-18.399018114789722,-18.28881878793964
71500,-18.36356769915085,-18.41413715793942,-18.3081221679699
73200,-18.381459731257134,-18.430211722040134,-18.328458598298234
75000,-18.399100240053183,-18.446131270280517,-18.348411062410477
76500,-18.412883401179577,-18.458619510617975,-18.36393328652556
78000,-18.4259136769194,-18.470466280744343,-18.37855356059069
80000,-18.44222968379359,-18.485356946400074,-18.396786678014585
82000,-18.457460457490267,-18.499314960110663,-18.413733180247657
84000,-18.47172223208051,-18.512436516027563,-18.4295369772574
86000,-18.48511481752955,-18.524804694399585,-18.444320793105533
88000,-18.49772443760444,-18.536491651707635,-18.458189971908673
90000,-18.509625994938613,-18.5475603828746,-18.47123548633492
